part_name,part_category,make,model,generation,year_from,year_to,tier,brand,part_number,price_lkr
Front Fender,body,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-0821-OEM,19000
Front Fender,body,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,TYC,E170-0821-CER,10600
Front Fender,body,Toyota,Corolla,E170,2013,2018,Economy,Reconditioned (Japan),E170-0821-ECO,5700
Rear Hatch,body,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-7435-OEM,46000
Rear Hatch,body,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,TYC,E170-7435-CER,26000
Rear Hatch,body,Toyota,Corolla,E170,2013,2018,Economy,Taiwan Aftermarket,E170-7435-ECO,13800
Front Door,body,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-7040-OEM,54000
Front Door,body,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,TYC,E170-7040-CER,30000
Front Door,body,Toyota,Corolla,E170,2013,2018,Economy,Reconditioned (Japan),E170-7040-ECO,16200
Windscreen,body,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-2294-OEM,37000
Windscreen,body,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Replacement OE,E170-2294-CER,20500
Windscreen,body,Toyota,Corolla,E170,2013,2018,Economy,Generic Import,E170-2294-ECO,11100
Grille,body,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-1679-OEM,13000
Grille,body,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Depo,E170-1679-CER,7300
Grille,body,Toyota,Corolla,E170,2013,2018,Economy,Generic Import,E170-1679-ECO,3900
Wiper Blade,body,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-9018-OEM,3400
Wiper Blade,body,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,TYC,E170-9018-CER,1900
Wiper Blade,body,Toyota,Corolla,E170,2013,2018,Economy,Generic Import,E170-9018-ECO,1000
Muffler,exhaust,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-2335-OEM,24000
Muffler,exhaust,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Bosal,E170-2335-CER,13400
Muffler,exhaust,Toyota,Corolla,E170,2013,2018,Economy,Generic Import,E170-2335-ECO,7200
Catalytic Converter,exhaust,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-2436-OEM,78000
Catalytic Converter,exhaust,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Walker,E170-2436-CER,43500
Catalytic Converter,exhaust,Toyota,Corolla,E170,2013,2018,Economy,Taiwan Aftermarket,E170-2436-ECO,23500
Exhaust Gasket,exhaust,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-0228-OEM,2200
Exhaust Gasket,exhaust,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Sango,E170-0228-CER,1250
Exhaust Gasket,exhaust,Toyota,Corolla,E170,2013,2018,Economy,Reconditioned (Japan),E170-0228-ECO,650
Cabin Filter,hvac,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-9487-OEM,4200
Cabin Filter,hvac,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Denso,E170-9487-CER,2350
Cabin Filter,hvac,Toyota,Corolla,E170,2013,2018,Economy,Taiwan Aftermarket,E170-9487-ECO,1250
AC Compressor,hvac,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-1913-OEM,72000
AC Compressor,hvac,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Sanden,E170-1913-CER,40500
AC Compressor,hvac,Toyota,Corolla,E170,2013,2018,Economy,Generic Import,E170-1913-ECO,21500
AC Condenser,hvac,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-5535-OEM,31000
AC Condenser,hvac,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Sanden,E170-5535-CER,17400
AC Condenser,hvac,Toyota,Corolla,E170,2013,2018,Economy,Reconditioned (Japan),E170-5535-ECO,9300
Blower Motor,hvac,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-1676-OEM,16000
Blower Motor,hvac,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Sanden,E170-1676-CER,9000
Blower Motor,hvac,Toyota,Corolla,E170,2013,2018,Economy,Reconditioned (Japan),E170-1676-ECO,4800
Seat Belt,restraint_system,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-4014-OEM,14000
Seat Belt,restraint_system,Toyota,Corolla,E170,2013,2018,Certified_Aftermarket,Autoliv,E170-4014-CER,7800
Seat Belt,restraint_system,Toyota,Corolla,E170,2013,2018,Economy,Taiwan Aftermarket,E170-4014-ECO,4200
Airbag Module,restraint_system,Toyota,Corolla,E170,2013,2018,OEM_Genuine,Toyota Genuine,E170-1374-OEM,88000
Mass Air Flow Sensor,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-4318-OEM,34000
Mass Air Flow Sensor,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,NGK,E140-4318-CER,19200
Mass Air Flow Sensor,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-4318-ECO,10300
Oxygen Sensor,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-0596-OEM,19800
Oxygen Sensor,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-0596-CER,11100
Oxygen Sensor,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-0596-ECO,5900
Throttle Body,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-0888-OEM,41500
Throttle Body,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-0888-CER,23000
Throttle Body,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-0888-ECO,12400
Ignition Coil,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-7213-OEM,12600
Ignition Coil,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-7213-CER,7100
Ignition Coil,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-7213-ECO,3800
Spark Plug,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9686-OEM,2900
Spark Plug,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,NGK,E140-9686-CER,1600
Spark Plug,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-9686-ECO,850
Air Filter,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-4507-OEM,4300
Air Filter,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,NGK,E140-4507-CER,2400
Air Filter,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-4507-ECO,1300
Fuel Filter,fuel_delivery,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9796-OEM,6800
Fuel Filter,fuel_delivery,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-9796-CER,3800
Fuel Filter,fuel_delivery,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-9796-ECO,2000
Fuel Pump,fuel_delivery,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5743-OEM,38000
Fuel Pump,fuel_delivery,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bosch,E140-5743-CER,21000
Fuel Pump,fuel_delivery,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-5743-ECO,11300
Fuel Injector,fuel_delivery,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5720-OEM,17100
Fuel Injector,fuel_delivery,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Delphi,E140-5720-CER,9600
Fuel Injector,fuel_delivery,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-5720-ECO,5100
Water Pump,cooling,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5988-OEM,23500
Water Pump,cooling,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Aisin,E140-5988-CER,13100
Water Pump,cooling,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-5988-ECO,7000
Water Pump Gasket,cooling,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9455-OEM,2150
Water Pump Gasket,cooling,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Gates,E140-9455-CER,1200
Water Pump Gasket,cooling,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-9455-ECO,650
Thermostat,cooling,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9932-OEM,7600
Thermostat,cooling,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-9932-CER,4300
Thermostat,cooling,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-9932-ECO,2300
Radiator,cooling,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-6027-OEM,34000
Radiator,cooling,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Aisin,E140-6027-CER,19200
Radiator,cooling,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-6027-ECO,10300
Radiator Hose,cooling,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5867-OEM,4700
Radiator Hose,cooling,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-5867-CER,2600
Radiator Hose,cooling,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-5867-ECO,1400
Engine Coolant 4L,cooling,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8639-OEM,3800
Engine Coolant 4L,cooling,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Aisin,E140-8639-CER,2100
Engine Coolant 4L,cooling,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-8639-ECO,1150
Drive Belt,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-1866-OEM,6100
Drive Belt,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bosch,E140-1866-CER,3450
Drive Belt,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-1866-ECO,1850
Timing Belt,engine_management,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9528-OEM,14400
Timing Belt,engine_management,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,NGK,E140-9528-CER,8100
Timing Belt,engine_management,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-9528-ECO,4300
Alternator,electrical,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9557-OEM,43000
Alternator,electrical,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-9557-CER,24000
Alternator,electrical,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-9557-ECO,13000
Starter Motor,electrical,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8572-OEM,35000
Starter Motor,electrical,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-8572-CER,19700
Starter Motor,electrical,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-8572-ECO,10500
Battery,electrical,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2458-OEM,25000
Battery,electrical,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bosch,E140-2458-CER,14100
Battery,electrical,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-2458-ECO,7600
Headlight,lighting,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2050-OEM,30500
Headlight,lighting,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-2050-CER,17100
Headlight,lighting,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-2050-ECO,9200
Headlight Bulb,lighting,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8376-OEM,4050
Headlight Bulb,lighting,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Depo,E140-8376-CER,2250
Headlight Bulb,lighting,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-8376-ECO,1200
Tail Light,lighting,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9551-OEM,16200
Tail Light,lighting,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-9551-CER,9100
Tail Light,lighting,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-9551-ECO,4850
Fog Light,lighting,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-3688-OEM,9900
Fog Light,lighting,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-3688-CER,5500
Fog Light,lighting,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-3688-ECO,2950
Side Mirror,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5811-OEM,14400
Side Mirror,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-5811-CER,8100
Side Mirror,body,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-5811-ECO,4300
Horn,electrical,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9532-OEM,4950
Horn,electrical,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Denso,E140-9532-CER,2750
Horn,electrical,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-9532-ECO,1500
Brake Pads,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8074-OEM,12200
Brake Pads,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bendix,E140-8074-CER,6800
Brake Pads,braking,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-8074-ECO,3650
Brake Disc,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-4887-OEM,18900
Brake Disc,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TRW,E140-4887-CER,10600
Brake Disc,braking,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-4887-ECO,5700
Brake Hardware Clips,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-7502-OEM,2150
Brake Hardware Clips,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Akebono,E140-7502-CER,1200
Brake Hardware Clips,braking,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-7502-ECO,650
Brake Fluid DOT4,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-7889-OEM,2900
Brake Fluid DOT4,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bendix,E140-7889-CER,1600
Brake Fluid DOT4,braking,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-7889-ECO,850
Brake Caliper,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2490-OEM,30500
Brake Caliper,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bendix,E140-2490-CER,17100
Brake Caliper,braking,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-2490-ECO,9200
Brake Master Cylinder,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5739-OEM,26000
Brake Master Cylinder,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TRW,E140-5739-CER,14600
Brake Master Cylinder,braking,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-5739-ECO,7800
Handbrake Cable,braking,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-1634-OEM,7000
Handbrake Cable,braking,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TRW,E140-1634-CER,3950
Handbrake Cable,braking,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-1634-ECO,2100
Shock Absorber,suspension,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9016-OEM,21500
Shock Absorber,suspension,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,KYB,E140-9016-CER,12100
Shock Absorber,suspension,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-9016-ECO,6500
Coil Spring,suspension,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-0900-OEM,15300
Coil Spring,suspension,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bilstein,E140-0900-CER,8600
Coil Spring,suspension,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-0900-ECO,4600
Control Arm,suspension,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-6579-OEM,20500
Control Arm,suspension,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bilstein,E140-6579-CER,11600
Control Arm,suspension,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-6579-ECO,6200
Ball Joint,suspension,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2902-OEM,8600
Ball Joint,suspension,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Monroe,E140-2902-CER,4800
Ball Joint,suspension,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-2902-ECO,2550
Stabiliser Link,suspension,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-5315-OEM,5600
Stabiliser Link,suspension,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Monroe,E140-5315-CER,3100
Stabiliser Link,suspension,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-5315-ECO,1650
Wheel Bearing,suspension,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9845-OEM,11700
Wheel Bearing,suspension,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Monroe,E140-9845-CER,6600
Wheel Bearing,suspension,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-9845-ECO,3500
Tie Rod End,steering,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8761-OEM,7900
Tie Rod End,steering,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,555,E140-8761-CER,4450
Tie Rod End,steering,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-8761-ECO,2400
Steering Rack,steering,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-3180-OEM,56000
Steering Rack,steering,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TRW,E140-3180-CER,31000
Steering Rack,steering,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-3180-ECO,16700
Power Steering Pump,steering,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-0788-OEM,37000
Power Steering Pump,steering,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Febi,E140-0788-CER,20500
Power Steering Pump,steering,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-0788-ECO,11100
Clutch Kit,transmission,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8400-OEM,47000
Clutch Kit,transmission,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,GMB,E140-8400-CER,26000
Clutch Kit,transmission,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-8400-ECO,14000
CV Joint,transmission,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-1321-OEM,16200
CV Joint,transmission,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,GMB,E140-1321-CER,9100
CV Joint,transmission,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-1321-ECO,4850
CV Boot,transmission,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-4077-OEM,3400
CV Boot,transmission,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Aisin,E140-4077-CER,1900
CV Boot,transmission,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-4077-ECO,1050
Engine Mount,transmission,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-0508-OEM,12600
Engine Mount,transmission,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Exedy,E140-0508-CER,7100
Engine Mount,transmission,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-0508-ECO,3800
Gearbox Mount,transmission,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-6429-OEM,9900
Gearbox Mount,transmission,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,GMB,E140-6429-CER,5500
Gearbox Mount,transmission,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-6429-ECO,2950
Front Bumper,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-8597-OEM,29000
Front Bumper,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-8597-CER,16100
Front Bumper,body,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-8597-ECO,8600
Rear Bumper,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2548-OEM,26000
Rear Bumper,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Replacement OE,E140-2548-CER,14600
Rear Bumper,body,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-2548-ECO,7800
Bonnet,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9678-OEM,37000
Bonnet,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Depo,E140-9678-CER,20500
Bonnet,body,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-9678-ECO,11100
Front Fender,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-0821-OEM,17100
Front Fender,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-0821-CER,9600
Front Fender,body,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-0821-ECO,5100
Rear Hatch,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-7435-OEM,41500
Rear Hatch,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-7435-CER,23000
Rear Hatch,body,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-7435-ECO,12400
Front Door,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-7040-OEM,48500
Front Door,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-7040-CER,27000
Front Door,body,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-7040-ECO,14600
Windscreen,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2294-OEM,33500
Windscreen,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Replacement OE,E140-2294-CER,18600
Windscreen,body,Toyota,Corolla,E140,2006,2013,Economy,Generic Import,E140-2294-ECO,10000
Grille,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-1679-OEM,11700
Grille,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Depo,E140-1679-CER,6600
Grille,body,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-1679-ECO,3500
Wiper Blade,body,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-9018-OEM,3050
Wiper Blade,body,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,TYC,E140-9018-CER,1700
Wiper Blade,body,Toyota,Corolla,E140,2006,2013,Economy,Taiwan Aftermarket,E140-9018-ECO,900
Muffler,exhaust,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2335-OEM,21500
Muffler,exhaust,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Bosal,E140-2335-CER,12100
Muffler,exhaust,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-2335-ECO,6500
Catalytic Converter,exhaust,Toyota,Corolla,E140,2006,2013,OEM_Genuine,Toyota Genuine,E140-2436-OEM,70000
Catalytic Converter,exhaust,Toyota,Corolla,E140,2006,2013,Certified_Aftermarket,Walker,E140-2436-CER,39500
Catalytic Converter,exhaust,Toyota,Corolla,E140,2006,2013,Economy,Reconditioned (Japan),E140-2436-ECO,21000
